filename,subjectID,date,time,reward,choice,reward2,choice2,rexploit,rexplore,choiceorder,timestamp_BanditOn,timestamp_KeyPress,timestamp_RewardOn,timestamp_ProgressbarFinish,timestamp_UpdateGameFinish,version,horizon
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,91,1,NaN,NaN,91,64,NaN,102868.184,102869.0787,102869.8526,102870.871,102872.0384,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,79,1,NaN,NaN,79,11,NaN,102874.1572,102875.8866,102876.6934,102877.9956,102879.4977,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,14,2,NaN,NaN,79,14,NaN,102879.561,102881.1266,102881.9324,102883.2179,102884.7198,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,79,1,NaN,NaN,79,24,NaN,102884.7862,102885.2475,102886.0541,102887.3395,102888.841,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,35,2,NaN,NaN,79,35,NaN,102888.8868,102889.7191,102890.4907,102891.5279,102892.6935,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,40,2,NaN,NaN,79,40,NaN,102892.7445,102893.7032,102894.4795,102895.5151,102896.6806,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,24,2,NaN,NaN,79,24,NaN,102896.7323,102897.5835,102898.3512,102899.3694,102900.5368,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,12,2,NaN,NaN,79,12,NaN,102900.5655,102901.3348,102902.1056,102903.124,102904.2911,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,54,2,NaN,NaN,35,54,NaN,102906.3564,102907.551,102908.3283,102909.3632,102910.5303,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,98,2,NaN,NaN,54,98,NaN,102910.58,102911.175,102911.9499,102912.968,102914.135,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,98,1,NaN,NaN,98,50,NaN,102914.1642,102914.6312,102915.4039,102916.4213,102917.5888,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,2,NaN,NaN,70,94,NaN,102919.6906,102921.3505,102922.1608,102923.4615,102924.9638,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,79,NaN,102925.0309,102925.8546,102926.6648,102927.9516,102929.4684,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,16,NaN,102929.5348,102930.2468,102931.0539,102932.3388,102933.84,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,12,NaN,102933.8859,102934.4786,102935.2552,102936.2921,102937.4595,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,27,NaN,102937.511,102938.0072,102938.7776,102939.8135,102940.9771,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,54,NaN,102941.0307,102941.7275,102942.4993,102943.5171,102944.6859,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,67,NaN,102944.7356,102945.5836,102946.3535,102947.372,102948.5395,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,19,2,NaN,NaN,9,19,NaN,102950.6235,102951.5186,102952.3101,102953.5962,102955.097,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,26,2,NaN,NaN,19,26,NaN,102955.1436,102955.6868,102956.4617,102957.4985,102958.6673,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,57,2,NaN,NaN,26,57,NaN,102958.7171,102959.1189,102959.8864,102960.9193,102962.0878,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,20,2,NaN,NaN,57,20,NaN,102962.1373,102962.4795,102963.2565,102964.2743,102965.4412,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,27,2,NaN,NaN,57,27,NaN,102965.4708,102965.9507,102966.7099,102967.7277,102968.8951,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,82,1,NaN,NaN,82,2,NaN,102970.9779,102971.8635,102972.6658,102973.9519,102975.4524,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,82,1,NaN,NaN,82,21,NaN,102975.4993,102975.823,102976.6028,102977.6379,102978.8065,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,82,1,NaN,NaN,82,83,NaN,102978.8556,102979.4235,102980.1911,102981.2268,102982.3938,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,82,1,NaN,NaN,82,92,NaN,102982.443,102983.0067,102983.7775,102984.7972,102985.9642,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,82,1,NaN,NaN,82,78,NaN,102985.9934,102986.7832,102987.5502,102988.5681,102989.7348,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,15,2,NaN,NaN,28,15,NaN,102991.8206,102992.7028,102993.5061,102994.7913,102996.2923,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,56,2,NaN,NaN,28,56,NaN,102996.3389,102996.7987,102997.5753,102998.6109,102999.7796,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,2,NaN,NaN,56,80,NaN,102999.8298,103000.4307,103001.1975,103002.2329,103003.3998,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,1,NaN,NaN,80,17,NaN,103003.4501,103004.2705,103005.0351,103006.0541,103007.2206,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,1,NaN,NaN,80,46,NaN,103007.2507,103007.6472,103008.4064,103009.3562,103010.5248,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,98,1,NaN,NaN,98,94,NaN,103012.6099,103013.5276,103014.2944,103015.3127,103016.4813,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,89,NaN,103018.5466,103019.559,103020.3335,103021.3709,103022.5373,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,63,NaN,103022.5881,103023.159,103023.9228,103024.9408,103026.1085,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,94,1,NaN,NaN,94,85,NaN,103026.1578,103026.6385,103027.4103,103028.4289,103029.5959,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,2,NaN,NaN,8,99,NaN,103031.698,103032.4396,103033.2152,103034.252,103035.4194,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,1,NaN,NaN,99,40,NaN,103035.4687,103035.8786,103036.6541,103037.6716,103038.8395,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,1,NaN,NaN,99,45,NaN,103038.8685,103039.5196,103040.2911,103041.2749,103042.4436,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,59,2,NaN,NaN,48,59,NaN,103044.5448,103045.8712,103046.6805,103047.9668,103049.4675,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,2,NaN,NaN,59,97,NaN,103049.5344,103049.9025,103050.7024,103051.9882,103053.4892,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,52,NaN,103053.5558,103054.1356,103054.9408,103056.1922,103057.6941,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,47,NaN,103057.7397,103058.2789,103059.0603,103060.0962,103061.2634,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,21,NaN,103061.314,103061.8469,103062.6135,103063.6493,103064.8186,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,89,NaN,103064.8686,103065.7672,103066.5358,103067.5554,103068.7222,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,76,NaN,103068.7515,103069.2956,103070.0574,103071.0756,103072.2428,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,78,1,NaN,NaN,78,69,NaN,103074.3111,103076.6467,103077.4153,103078.4331,103079.6011,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,24,2,NaN,NaN,54,24,NaN,103081.7024,103082.5347,103083.3364,103084.6379,103086.1412,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,36,2,NaN,NaN,54,36,NaN,103086.2074,103086.4634,103087.2599,103088.5438,103090.0463,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,2,NaN,NaN,54,80,NaN,103090.112,103090.5827,103091.3806,103092.666,103094.167,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,1,NaN,NaN,80,44,NaN,103094.2136,103094.855,103095.6335,103096.6696,103097.8374,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,1,NaN,NaN,80,56,NaN,103097.8866,103098.4233,103099.1879,103100.2227,103101.3913,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,1,NaN,NaN,80,66,NaN,103101.4407,103102.0311,103102.7932,103103.8114,103104.9789,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,80,1,NaN,NaN,80,50,NaN,103105.0295,103105.6069,103106.3806,103107.3983,103108.5661,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,42,1,NaN,NaN,42,69,NaN,103110.6345,103112.3186,103113.0876,103114.1021,103115.2057,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,97,NaN,103117.3068,103118.1353,103118.9094,103119.9426,103121.1139,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,32,NaN,103121.1622,103121.7591,103122.5316,103123.55,103124.7177,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,49,NaN,103124.7668,103125.2631,103126.0361,103127.0539,103128.2219,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,2,NaN,NaN,54,99,NaN,103130.3235,103131.223,103132.0253,103133.2774,103134.7787,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,1,NaN,NaN,99,65,NaN,103134.825,103135.3026,103136.0776,103137.1141,103138.3145,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,1,NaN,NaN,99,37,NaN,103138.3651,103138.8387,103139.616,103140.6529,103141.8185,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,1,NaN,NaN,99,90,NaN,103141.8692,103142.3672,103143.137,103144.1555,103145.3233,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,1,NaN,NaN,99,44,NaN,103145.3726,103145.9027,103146.6754,103147.6935,103148.8607,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,18,2,NaN,NaN,1,18,NaN,103150.9628,103151.8635,103152.6314,103153.6663,103154.8344,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,62,2,NaN,NaN,18,62,NaN,103154.8823,103155.3745,103156.1524,103157.1707,103158.3393,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,85,2,NaN,NaN,62,85,NaN,103158.3876,103159.0386,103159.8059,103160.8242,103161.9911,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,2,NaN,NaN,14,99,NaN,103164.0774,103164.8391,103165.6128,103166.6294,103167.7976,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,70,NaN,103169.8999,103170.6474,103171.4524,103172.7875,103174.3226,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,21,NaN,103174.3881,103174.9506,103175.7571,103177.0594,103178.5602,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,42,NaN,103178.626,103179.6474,103180.4455,103181.7137,103183.199,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,12,NaN,103183.2451,103183.9512,103184.7321,103185.7837,103186.968,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,24,NaN,103187.0183,103188.4788,103189.2549,103190.3066,103191.4913,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,80,NaN,103191.5401,103192.1513,103192.9256,103193.9447,103195.1115,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,97,1,NaN,NaN,97,23,NaN,103195.1611,103196.6393,103197.377,103198.3823,103199.5504,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,10,2,NaN,NaN,64,10,NaN,103201.6522,103202.567,103203.371,103204.6892,103206.2074,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,9,2,NaN,NaN,64,9,NaN,103206.2735,103206.8315,103207.6254,103208.9108,103210.4121,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,21,2,NaN,NaN,64,21,NaN,103210.4783,103210.9351,103211.7295,103212.998,103214.5001,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,46,2,NaN,NaN,64,46,NaN,103214.5491,103215.3186,103216.098,103217.1539,103218.337,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,93,2,NaN,NaN,64,93,NaN,103218.387,103218.8074,103219.5887,103220.64,103221.8244,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,93,1,NaN,NaN,93,57,NaN,103221.8751,103222.3271,103223.0934,103224.111,103225.2783,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,93,1,NaN,NaN,93,92,NaN,103225.3277,103226.3032,103227.062,103228.0156,103229.183,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,21,NaN,103231.2474,103232.1833,103232.9532,103233.9877,103235.1552,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,42,NaN,103235.2056,103235.8625,103236.6407,103237.6763,103238.8432,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,53,NaN,103238.8935,103239.4866,103240.2452,103241.1968,103242.3635,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,16,2,NaN,NaN,41,16,NaN,103244.4829,103245.2065,103246.0177,103247.3362,103248.8375,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,21,2,NaN,NaN,41,21,NaN,103248.9035,103249.2635,103250.0722,103251.3574,103252.8586,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,2,NaN,NaN,41,92,NaN,103252.9252,103253.3991,103254.1904,103255.4621,103256.9807,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,1,NaN,NaN,92,52,NaN,103257.0264,103257.5266,103258.2951,103259.3493,103260.5997,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,1,NaN,NaN,92,74,NaN,103260.6511,103261.4546,103262.2345,103263.2709,103264.4554,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,1,NaN,NaN,92,15,NaN,103264.5048,103265.2394,103266.0057,103267.0234,103268.1939,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,1,NaN,NaN,92,32,NaN,103268.2413,103268.7355,103269.4935,103270.5116,103271.6803,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,56,2,NaN,NaN,52,56,NaN,103273.7638,103274.7505,103275.5173,103276.5685,103277.7693,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,84,2,NaN,NaN,56,84,NaN,103277.8191,103278.2875,103279.0551,103280.0731,103281.2395,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,84,1,NaN,NaN,84,62,NaN,103281.2902,103282.0469,103282.8084,103283.8258,103284.9945,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,35,2,NaN,NaN,30,35,NaN,103287.0594,103287.8155,103288.5984,103289.6494,103290.833,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,2,NaN,NaN,35,99,NaN,103290.8835,103291.4714,103292.2355,103293.2703,103294.4385,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,99,1,NaN,NaN,99,64,NaN,103294.4866,103294.8395,103295.6066,103296.6245,103297.7935,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,86,1,NaN,NaN,86,35,NaN,103299.9102,103300.9986,103301.812,103303.1478,103304.6828,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,86,1,NaN,NaN,86,17,NaN,103304.749,103305.6074,103306.4172,103307.7196,103309.221,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,86,1,NaN,NaN,86,37,NaN,103309.2877,103309.9828,103310.7895,103312.075,103313.5757,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,86,1,NaN,NaN,86,60,NaN,103313.6248,103314.1514,103314.9261,103315.9746,103317.1785,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,86,1,NaN,NaN,86,38,NaN,103317.229,103317.8871,103318.6626,103319.7004,103320.9007,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,86,1,NaN,NaN,86,82,NaN,103320.9508,103321.391,103322.1692,103323.2043,103324.3703,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,86,1,NaN,NaN,86,61,NaN,103324.4203,103324.8553,103325.6228,103326.6412,103327.8098,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,10,NaN,103329.9266,103330.9985,103331.8096,103333.1147,103334.6323,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,31,NaN,103334.6987,103335.303,103336.1009,103337.4192,103338.9202,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,92,NaN,103338.9874,103339.5506,103340.3561,103341.5569,103343.0046,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,95,NaN,103343.0552,103343.8151,103344.5923,103345.6449,103346.845,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,25,NaN,103346.8956,103347.8229,103348.5968,103349.65,103350.85,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,92,NaN,103350.9009,103351.5196,103352.2848,103353.3035,103354.4725,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,81,1,NaN,NaN,81,99,NaN,103354.5207,103355.2152,103355.9884,103357.0078,103358.1416,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,15,2,NaN,NaN,51,15,NaN,103360.2418,103361.2466,103362.0121,103363.0638,103364.2656,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,2,NaN,NaN,51,92,NaN,103364.3146,103366.5989,103367.368,103368.3869,103369.5547,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,1,NaN,NaN,92,19,NaN,103369.6024,103370.1112,103370.8728,103371.891,103373.0594,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,28,2,NaN,NaN,56,28,NaN,103375.1261,103375.8793,103376.6457,103377.6971,103378.8976,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,100,2,NaN,NaN,56,100,NaN,103378.9458,103379.3185,103380.0827,103381.1174,103382.2855,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,100,1,NaN,NaN,100,39,NaN,103382.3343,103383.047,103383.8197,103384.8387,103386.0058,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,50,2,NaN,NaN,3,50,NaN,103388.1226,103388.8147,103389.6263,103390.9457,103392.48,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,32,2,NaN,NaN,50,32,NaN,103392.5456,103393.0708,103393.881,103395.1668,103396.6513,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,45,2,NaN,NaN,50,45,NaN,103396.7172,103397.2314,103398.036,103399.3206,103400.8052,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,2,2,NaN,NaN,50,2,NaN,103400.8515,103401.3349,103402.1052,103403.1566,103404.3557,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,73,2,NaN,NaN,50,73,NaN,103404.409,103404.9107,103405.6775,103406.7286,103407.9257,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,55,2,NaN,NaN,73,55,NaN,103407.9769,103408.3434,103409.1151,103410.1335,103411.3169,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,87,2,NaN,NaN,73,87,NaN,103411.3665,103411.871,103412.635,103413.6536,103414.819,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,49,2,NaN,NaN,13,49,NaN,103416.9059,103417.5274,103418.3241,103419.5222,103420.9272,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,2,NaN,NaN,49,92,NaN,103420.991,103421.6075,103422.3773,103423.4438,103424.6483,solo,
SocialIB_111_20200301T120205.mat,111,20200301,12:02:05,92,1,NaN,NaN,92,97,NaN,103424.6975,103425.0465,103425.8156,103426.8678,103428.0521,solo,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,54,2,30,1,30,54,2,104093.2853,104095.7508,104096.5548,104098.6093,104100.1107,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,29,2,54,1,54,29,1,104100.1768,104102.4309,104104.932,104106.9685,104108.4693,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,61,2,54,1,54,61,2,104108.5359,104111.6226,104112.4231,104114.4605,104115.9615,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,61,1,61,1,61,56,1,104116.0069,104118.9832,104121.483,104123.2535,104124.4189,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,61,1,96,2,61,96,2,104124.4695,104126.6308,104127.4054,104128.9427,104130.1102,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,96,1,83,2,96,83,2,104130.1607,104132.5433,104133.3125,104134.8324,104136.0004,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,96,1,96,1,96,27,1,104136.0491,104136.823,104139.2527,104140.7726,104141.8899,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,90,1,90,1,90,86,2,104143.9556,104145.9113,104146.6936,104148.231,104149.3976,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,90,1,28,2,90,28,1,104149.447,104150.399,104152.833,104154.3545,104155.5213,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,90,1,19,2,90,19,1,104155.5507,104156.0712,104158.5076,104160.0271,104161.1939,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,92,1,92,1,92,52,1,104163.2623,104163.9115,104166.3497,104167.8693,104169.0362,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,69,2,27,1,27,69,1,104171.1385,104171.7592,104174.2424,104175.7773,104176.9451,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,69,1,80,2,69,80,2,104176.994,104178.775,104179.5471,104181.0669,104182.2341,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,80,1,39,2,80,39,2,104182.2629,104184.1752,104184.9365,104186.4563,104187.6237,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,98,2,46,1,46,98,1,104189.725,104190.3745,104192.896,104194.9493,104196.4499,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,98,1,98,1,98,63,1,104196.5147,104197.9753,104200.4708,104202.6078,104204.1247,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,98,1,91,2,98,91,2,104204.1916,104206.063,104206.8608,104208.8645,104210.348,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,98,1,98,1,98,89,2,104210.4166,104212.2074,104213.0178,104214.8871,104216.1385,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,98,1,98,1,98,40,1,104216.1887,104216.3506,104218.8078,104220.427,104221.6105,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,98,1,19,2,98,19,2,104221.6609,104223.4635,104224.2287,104225.7661,104226.9332,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,98,1,98,1,98,76,1,104226.9624,104227.5994,104230.0354,104231.5549,104232.7236,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,14,2,14,2,2,14,1,104234.8423,104235.4949,104237.9288,104239.4482,104240.6155,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,95,2,51,1,51,95,1,104242.6836,104243.3912,104245.82,104247.3371,104248.4744,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,54,2,54,2,28,54,1,104250.5578,104251.3034,104253.7614,104255.3325,104256.4996,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,58,2,58,2,54,58,1,104256.5476,104256.9511,104259.4027,104260.9548,104262.122,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,2,2,58,1,58,2,2,104262.1511,104264.4385,104265.2086,104266.7462,104267.9115,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,10,2,10,2,19,10,2,104269.9809,104274.8629,104275.6355,104277.156,104278.3251,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,77,1,24,2,77,24,1,104280.4061,104281.1589,104283.6623,104285.766,104287.3007,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,77,1,77,1,77,59,1,104287.3671,104287.911,104290.4364,104292.5063,104294.0076,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,77,1,77,1,77,92,2,104294.0739,104296.055,104296.8584,104298.8967,104300.398,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,77,1,77,1,77,21,1,104300.4646,104301.2234,104303.7343,104305.6033,104306.8053,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,77,1,77,1,77,4,1,104306.8529,104307.4867,104309.9417,104311.5265,104312.7114,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,77,1,77,1,77,45,2,104312.7606,104314.8312,104315.5978,104317.1173,104318.2843,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,77,1,48,2,77,48,1,104318.3133,104320.2232,104322.6552,104324.1747,104325.2588,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,70,1,10,2,70,10,1,104327.3604,104328.3912,104330.8953,104332.9338,104334.3855,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,70,1,5,2,70,5,2,104334.4315,104336.3991,104337.1882,104338.874,104340.0578,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,70,1,87,2,70,87,1,104340.1078,104340.5834,104343.0441,104344.6141,104345.7981,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,87,1,91,2,87,91,2,104345.846,104347.7193,104348.4835,104350.0206,104351.1869,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,91,1,91,1,91,20,2,104351.216,104353.0627,104353.8202,104355.3425,104356.3593,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,37,2,63,1,63,37,1,104358.4278,104359.1505,104361.5814,104363.1013,104364.2688,pc,
SocialIB_111_20200301T122609.mat,111,20200301,12:26:09,74,2,74,2,62,74,2,104366.3551,104370.8075,104371.5763,104373.1438,104374.3299,pc,
